1,Mané Garrincha - Brasilia - DF,04/20/2014 18:30:00,1,Flamengo - RJ,Goiás - GO,Árbitro Assistente Adicional 1,Paulo H Schleich Vollkopf,CBF-1,MS
1,Mané Garrincha - Brasilia - DF,04/20/2014 18:30:00,1,Flamengo - RJ,Goiás - GO,Árbitro Assistente Adicional 2,Rafael Martins Diniz,CBF-2,DF
1,Heriberto Hulse - Criciuma - SC,04/20/2014 18:30:00,9,Criciuma - SC,Palmeiras - SP,Árbitro,Andre Luiz de Freitas Castro,ESP-2,GO
1,Heriberto Hulse - Criciuma - SC,04/20/2014 18:30:00,9,Criciuma - SC,Palmeiras - SP,Árbitro Assistente 1,Dibert Pedrosa Moises,ESP-1,RJ
1,Heriberto Hulse - Criciuma - SC,04/20/2014 18:30:00,9,Criciuma - SC,Palmeiras - SP,Árbitro Assistente 2,Paulo Cesar Silva Faria,ASP-FIFA,MT
1,Heriberto Hulse - Criciuma - SC,04/20/2014 18:30:00,9,Criciuma - SC,Palmeiras - SP,Quarto Árbitro,Ronan Marques da Rosa,CBF-1,SC
1,Heriberto Hulse - Criciuma - SC,04/20/2014 18:30:00,9,Criciuma - SC,Palmeiras - SP,Árbitro Assistente Adicional 1,Adriano Milczvski,CBF-1,PR
1,Heriberto Hulse - Criciuma - SC,04/20/2014 18:30:00,9,Criciuma - SC,Palmeiras - SP,Árbitro Assistente Adicional 2,Rodolpho Toski Marques,CBF-1,PR
1,Vila Belmiro - Santos - SP,04/20/2014 18:30:00,4,Santos - SP,Sport - PE,Árbitro,Arilson Bispo da Anunciacao,ESP-2,BA
1,Vila Belmiro - Santos - SP,04/20/2014 18:30:00,4,Santos - SP,Sport - PE,Árbitro Assistente 1,Rodrigo Pereira Joia,FIFA,RJ
1,Vila Belmiro - Santos - SP,04/20/2014 18:30:00,4,Santos - SP,Sport - PE,Árbitro Assistente 2,Silbert Faria Sisquim,CBF-1,RJ
1,Vila Belmiro - Santos - SP,04/20/2014 18:30:00,4,Santos - SP,Sport - PE,Quarto Árbitro,Thiago Duarte Peixoto,CBF-1,SP
1,Vila Belmiro - Santos - SP,04/20/2014 18:30:00,4,Santos - SP,Sport - PE,Árbitro Assistente Adicional 1,Bruno Arleu de Araujo,CBF-2,RJ
1,Vila Belmiro - Santos - SP,04/20/2014 18:30:00,4,Santos - SP,Sport - PE,Árbitro Assistente Adicional 2,Leonardo Garcia Cavaleiro,CBF-2,RJ
2,Couto Pereira - Curitiba - PR,04/26/2014 18:30:00,15,Coritiba - PR,Santos - SP,Árbitro,Emerson de Almeida Ferreira,CBF-1,MG
2,Couto Pereira - Curitiba - PR,04/26/2014 18:30:00,15,Coritiba - PR,Santos - SP,Árbitro Assistente 1,Luiz Claudio Regazone,ASP-FIFA,RJ
2,Couto Pereira - Curitiba - PR,04/26/2014 18:30:00,15,Coritiba - PR,Santos - SP,Árbitro Assistente 2,Luiz Antonio Muniz de Oliveira,CBF-1,RJ
2,Couto Pereira - Curitiba - PR,04/26/2014 18:30:00,15,Coritiba - PR,Santos - SP,Quarto Árbitro,Rodolpho Toski Marques,CBF-1,PR
