8,Arena Condá - Chapeco - SC,06/15/2016 19:30:00,80,Chapecoense - SC,William,17,Primeiro
8,Arena Condá - Chapeco - SC,06/15/2016 19:30:00,80,Chapecoense - SC,Bruno Rangel,25,Primeiro
8,Arena Condá - Chapeco - SC,06/15/2016 19:30:00,80,Chapecoense - SC,William,36,Segundo
8,Arena Condá - Chapeco - SC,06/15/2016 19:30:00,80,Grêmio - RS,Geromel,2,Primeiro
8,Arena Condá - Chapeco - SC,06/15/2016 19:30:00,80,Grêmio - RS,Jailson,42,Primeiro
8,Arena Condá - Chapeco - SC,06/15/2016 19:30:00,80,Grêmio - RS,Giuliano,37,Segundo
8,Moisés Lucarelli - Campinas - SP,06/15/2016 19:30:00,72,Ponte Preta - SP,Fabio,2,Primeiro
8,Moisés Lucarelli - Campinas - SP,06/15/2016 19:30:00,72,Ponte Preta - SP,Reinaldo,16,Segundo
8,Moisés Lucarelli - Campinas - SP,06/15/2016 19:30:00,72,Ponte Preta - SP,Jeferson,23,Segundo
8,Moisés Lucarelli - Campinas - SP,06/15/2016 19:30:00,72,Atlético - PR,Paulo Andre,10,Primeiro
8,Moisés Lucarelli - Campinas - SP,06/15/2016 19:30:00,72,Atlético - PR,Walter,47,Segundo
8,Morumbi - Sao Paulo - SP,06/15/2016 19:30:00,76,São Paulo - SP,Calleri,30,Segundo
8,Morumbi - Sao Paulo - SP,06/15/2016 19:30:00,76,São Paulo - SP,Diego Lugano,41,Segundo
8,Vila Belmiro - Santos - SP,06/15/2016 21:00:00,74,Santos - SP,Gabriel Barbosa,20,Segundo
8,Vila Belmiro - Santos - SP,06/15/2016 21:00:00,74,Santos - SP,Vitor Bueno,42,Segundo
8,Arruda - Recife - PE,06/15/2016 21:00:00,75,Santa Cruz - PE,Lele,26,Primeiro
8,Raulino de Oliveira - Volta Redonda - RJ,06/15/2016 21:00:00,73,Botafogo - RJ,Sassa,23,Primeiro
8,Raulino de Oliveira - Volta Redonda - RJ,06/15/2016 21:00:00,73,Botafogo - RJ,Sassa,31,Primeiro
8,Raulino de Oliveira - Volta Redonda - RJ,06/15/2016 21:00:00,73,Botafogo - RJ,Sassa,38,Primeiro
8,Raulino de Oliveira - Volta Redonda - RJ,06/15/2016 21:00:00,73,América - MG,Bruno Savio,2,Segundo
8,Mineirão - Belo Horizonte - MG,06/15/2016 21:45:00,77,Flamengo - RJ,Rever,42,Primeiro
8,Couto Pereira - Curitiba - PR,06/15/2016 21:45:00,71,Coritiba - PR,João Paulo,19,Primeiro
8,Couto Pereira - Curitiba - PR,06/15/2016 21:45:00,71,Coritiba - PR,Weverson,49,Segundo
8,Couto Pereira - Curitiba - PR,06/15/2016 21:45:00,71,Palmeiras - SP,Roger Guedes,6,Primeiro
8,Couto Pereira - Curitiba - PR,06/15/2016 21:45:00,71,Palmeiras - SP,Cristaldo,23,Segundo
8,Beira Rio - Porto Alegre - RS,06/16/2016 19:30:00,78,Internacional - RS,Eduardo Sasha,34,Primeiro
8,Beira Rio - Porto Alegre - RS,06/16/2016 19:30:00,78,Internacional - RS,Vitinho,30,Segundo
8,Mané Garrincha - Brasilia - DF,06/16/2016 20:00:00,79,Fluminense - RJ,Cicero,17,Segundo
9,Allianz Parque - Sao Paulo - SP,06/18/2016 16:00:00,82,Palmeiras - SP,Dudu,28,Primeiro
9,Allianz Parque - Sao Paulo - SP,06/18/2016 16:00:00,82,Palmeiras - SP,Jean,46,Primeiro
9,Allianz Parque - Sao Paulo - SP,06/18/2016 16:00:00,82,Palmeiras - SP,Dudu,20,Segundo
9,Allianz Parque - Sao Paulo - SP,06/18/2016 16:00:00,82,Santa Cruz - PE,Grafite,6,Segundo
9,Arena da Baixada - Curitiba - PR,06/18/2016 18:00:00,81,Atlético - PR,Paulo Andre,43,Segundo
9,Independência - Belo Horizonte - MG,06/18/2016 21:00:00,83,América - MG,Adalberto,9,Segundo
9,Independência - Belo Horizonte - MG,06/18/2016 21:00:00,83,América - MG,Borges,12,Segundo
9,Independência - Belo Horizonte - MG,06/18/2016 21:00:00,83,Coritiba - PR,K. Giacomazzi,4,Segundo
9,Manoel Barradas - Salvador - BA,06/19/2016 11:00:00,86,Vitória - BA,Marinho,27,Segundo
9,Manoel Barradas - Salvador - BA,06/19/2016 11:00:00,86,Chapecoense - SC,Sergio Manoel,26,Segundo
9,Manoel Barradas - Salvador - BA,06/19/2016 11:00:00,86,Chapecoense - SC,William,30,Segundo
9,Independência - Belo Horizonte - MG,06/19/2016 11:00:00,85,Atlético - MG,Leandro Donizete,23,Primeiro
9,Independência - Belo Horizonte - MG,06/19/2016 11:00:00,85,Atlético - MG,Cazares,28,Primeiro
9,Independência - Belo Horizonte - MG,06/19/2016 11:00:00,85,Atlético - MG,Carlos Alberto Carvalho,39,Segundo
9,Arena Corinthians - Sao Paulo - SP,06/19/2016 16:00:00,84,Corinthians - SP,Bruno,23,Primeiro
9,Arena Corinthians - Sao Paulo - SP,06/19/2016 16:00:00,84,Corinthians - SP,Marquinhos Gabriel,7,Segundo
9,Arena Corinthians - Sao Paulo - SP,06/19/2016 16:00:00,84,Corinthians - SP,Bruno,43,Segundo
9,Arena Corinthians - Sao Paulo - SP,06/19/2016 16:00:00,84,Botafogo - RJ,Leandro,27,Primeiro
9,Mané Garrincha - Brasilia - DF,06/19/2016 16:00:00,87,Flamengo - RJ,Rodrigo Caio,21,Primeiro
9,Mané Garrincha - Brasilia - DF,06/19/2016 16:00:00,87,Flamengo - RJ,Willian Arão,13,Segundo
9,Mané Garrincha - Brasilia - DF,06/19/2016 16:00:00,87,São Paulo - SP,Calleri,11,Primeiro
9,Mané Garrincha - Brasilia - DF,06/19/2016 16:00:00,87,São Paulo - SP,Calleri,5,Segundo
9,Orlando Scarpelli - Florianopolis - SC,06/19/2016 16:00:00,88,Figueirense - SC,Bady,40,Primeiro
9,Orlando Scarpelli - Florianopolis - SC,06/19/2016 16:00:00,88,Figueirense - SC,Ferrugem,27,Segundo
9,Orlando Scarpelli - Florianopolis - SC,06/19/2016 16:00:00,88,Figueirense - SC,Bady,35,Segundo
9,Orlando Scarpelli - Florianopolis - SC,06/19/2016 16:00:00,88,Internacional - RS,Vitinho,19,Segundo
9,Orlando Scarpelli - Florianopolis - SC,06/19/2016 16:00:00,88,Internacional - RS,Vitinho,37,Segundo
9,Ilha do Retiro - Recife - PE,06/19/2016 16:00:00,89,Sport - PE,Gabriel Xavier,39,Primeiro
9,Ilha do Retiro - Recife - PE,06/19/2016 16:00:00,89,Sport - PE,Diego Souza,45,Segundo
9,Ilha do Retiro - Recife - PE,06/19/2016 16:00:00,89,Fluminense - RJ,Magno Alves,39,Segundo
9,Arena do Grêmio - Porto Alegre - RS,06/19/2016 19:00:00,90,Grêmio - RS,Luan,44,Primeiro
9,Arena do Grêmio - Porto Alegre - RS,06/19/2016 19:00:00,90,Grêmio - RS,Douglas,6,Segundo
10,Allianz Parque - Sao Paulo - SP,06/21/2016 21:30:00,94,Palmeiras - SP,Gabriel Jesus,19,Primeiro
10,Allianz Parque - Sao Paulo - SP,06/21/2016 21:30:00,94,Palmeiras - SP,Gabriel Jesus,27,Primeiro
10,Moisés Lucarelli - Campinas - SP,06/22/2016 19:30:00,92,Cruzeiro - MG,Henrique,7,Primeiro
10,Moisés Lucarelli - Campinas - SP,06/22/2016 19:30:00,92,Cruzeiro - MG,De Arrascaeta,20,Primeiro
10,Moisés Lucarelli - Campinas - SP,06/22/2016 19:30:00,92,Cruzeiro - MG,De Arrascaeta,9,Segundo
10,Moisés Lucarelli - Campinas - SP,06/22/2016 19:30:00,92,Cruzeiro - MG,Alisson,32,Segundo
10,Arruda - Recife - PE,06/22/2016 21:00:00,95,Flamengo - RJ,Willian Arão,14,Primeiro
10,Kleber Andrade - Cariacica - ES,06/22/2016 21:45:00,96,Fluminense - RJ,Marcos Jr,13,Primeiro
10,Kleber Andrade - Cariacica - ES,06/22/2016 21:45:00,96,Fluminense - RJ,Marcos Jr,20,Segundo
10,Kleber Andrade - Cariacica - ES,06/22/2016 21:45:00,96,Santos - SP,Rodrigao,39,Primeiro
10,Kleber Andrade - Cariacica - ES,06/22/2016 21:45:00,96,Santos - SP,Gabriel Barbosa,47,Primeiro
10,Kleber Andrade - Cariacica - ES,06/22/2016 21:45:00,96,Santos - SP,Gabriel Barbosa,5,Segundo
