Rodada,JogoLocal,JogoData,JogoNumero,JogoTimeA,JogoTimeB,Funcao,Nome,Categoria,Federacao
33,Arena da Baixada - Curitiba - PR,11/17/2019 18:00:00,330,Athletico Paranaense - PR,Botafogo - RJ,Árbitro Assistente 2,Thiaggo Americano Labes,AB,SC
33,Arena da Baixada - Curitiba - PR,11/17/2019 18:00:00,330,Athletico Paranaense - PR,Botafogo - RJ,Quarto Árbitro,Leonardo Sígari Zanon,AB,PR
33,Arena da Baixada - Curitiba - PR,11/17/2019 18:00:00,330,Athletico Paranaense - PR,Botafogo - RJ,Analista de Campo,Anderson Carlos Gonçalves,CBF,PR
33,Arena da Baixada - Curitiba - PR,11/17/2019 18:00:00,330,Athletico Paranaense - PR,Botafogo - RJ,Árbitro de Vídeo,Rodrigo Dalonso Ferreira,AB,SC
33,Arena da Baixada - Curitiba - PR,11/17/2019 18:00:00,330,Athletico Paranaense - PR,Botafogo - RJ,Assistente de Árbitro de Vídeo 1,William Machado Steffen,AB,SC
33,Arena da Baixada - Curitiba - PR,11/17/2019 18:00:00,330,Athletico Paranaense - PR,Botafogo - RJ,Assistente de Árbitro de Vídeo 2,Kleber Lucio Gil,FIFA,SC
33,Arena da Baixada - Curitiba - PR,11/17/2019 18:00:00,330,Athletico Paranaense - PR,Botafogo - RJ,Observador de VAR,Silvia Regina de Oliveira,CBF,SP
33,Arena Castelão - Fortaleza - CE,11/17/2019 19:00:00,323,Fortaleza - CE,Csa - AL,Árbitro,Anderson Daronco,FIFA,RS
33,Arena Castelão - Fortaleza - CE,11/17/2019 19:00:00,323,Fortaleza - CE,Csa - AL,Árbitro Assistente 1,Jose Eduardo Calza,AB,RS
33,Arena Castelão - Fortaleza - CE,11/17/2019 19:00:00,323,Fortaleza - CE,Csa - AL,Árbitro Assistente 2,Michael Stanislau,AB,RS
33,Arena Castelão - Fortaleza - CE,11/17/2019 19:00:00,323,Fortaleza - CE,Csa - AL,Quarto Árbitro,Leo Simão Holanda,AB,CE
33,Arena Castelão - Fortaleza - CE,11/17/2019 19:00:00,323,Fortaleza - CE,Csa - AL,Analista de Campo,Marcos Antonio da Silva Sampaio,CBF,CE
33,Arena Castelão - Fortaleza - CE,11/17/2019 19:00:00,323,Fortaleza - CE,Csa - AL,Árbitro de Vídeo,Caio Max Augusto Vieira,AB,RN
33,Arena Castelão - Fortaleza - CE,11/17/2019 19:00:00,323,Fortaleza - CE,Csa - AL,Assistente de Árbitro de Vídeo 1,Gilberto Rodrigues Castro Junior,AB,PE
33,Arena Castelão - Fortaleza - CE,11/17/2019 19:00:00,323,Fortaleza - CE,Csa - AL,Assistente de Árbitro de Vídeo 2,Flavio Gomes Barroca,AB,RN
33,Arena Castelão - Fortaleza - CE,11/17/2019 19:00:00,323,Fortaleza - CE,Csa - AL,Observador de VAR,Hilton Moutinho Rodrigues,CBF,BR
33,São Januário - Rio de Janeiro - RJ,11/18/2019 19:30:00,326,Vasco da Gama - RJ,Goiás - GO,Árbitro,Paulo Roberto Alves Junior,AB,PR
33,São Januário - Rio de Janeiro - RJ,11/18/2019 19:30:00,326,Vasco da Gama - RJ,Goiás - GO,Árbitro Assistente 1,Victor Hugo Imazu dos Santos,AB,PR
33,São Januário - Rio de Janeiro - RJ,11/18/2019 19:30:00,326,Vasco da Gama - RJ,Goiás - GO,Árbitro Assistente 2,Rafael Trombeta,AB,PR
33,São Januário - Rio de Janeiro - RJ,11/18/2019 19:30:00,326,Vasco da Gama - RJ,Goiás - GO,Quarto Árbitro,João Ennio Sobral,CD,RJ
33,São Januário - Rio de Janeiro - RJ,11/18/2019 19:30:00,326,Vasco da Gama - RJ,Goiás - GO,Árbitro de Vídeo,Igor Junio Benevenuto de Oliveira,AB,MG
33,São Januário - Rio de Janeiro - RJ,11/18/2019 19:30:00,326,Vasco da Gama - RJ,Goiás - GO,Assistente de Árbitro de Vídeo 1,Marco Aurelio Augusto Fazekas Ferreira,AB,MG
33,São Januário - Rio de Janeiro - RJ,11/18/2019 19:30:00,326,Vasco da Gama - RJ,Goiás - GO,Assistente de Árbitro de Vídeo 2,Felipe Alan Costa de Oliveira,AB,MG
33,São Januário - Rio de Janeiro - RJ,11/18/2019 19:30:00,326,Vasco da Gama - RJ,Goiás - GO,Observador de VAR,Alicio Pena Junior,CBF,BR
33,Mineirão - Belo Horizonte - MG,11/18/2019 20:00:00,322,Cruzeiro - MG,Avaí - SC,Árbitro,Diego Pombo Lopez,AB,BA
33,Mineirão - Belo Horizonte - MG,11/18/2019 20:00:00,322,Cruzeiro - MG,Avaí - SC,Árbitro Assistente 1,Eduardo Goncalves da Cruz,MTR,MS
33,Mineirão - Belo Horizonte - MG,11/18/2019 20:00:00,322,Cruzeiro - MG,Avaí - SC,Árbitro Assistente 2,Elicarlos Franco de Oliveira,AB,BA
33,Mineirão - Belo Horizonte - MG,11/18/2019 20:00:00,322,Cruzeiro - MG,Avaí - SC,Quarto Árbitro,Antonio Marcio Teixeira da Silva,CD,MG
33,Mineirão - Belo Horizonte - MG,11/18/2019 20:00:00,322,Cruzeiro - MG,Avaí - SC,Analista de Campo,Rogerio Pereira da Costa,CBF,MG
33,Mineirão - Belo Horizonte - MG,11/18/2019 20:00:00,322,Cruzeiro - MG,Avaí - SC,Árbitro de Vídeo,Elmo Alves Resende Cunha,MTR,GO
33,Mineirão - Belo Horizonte - MG,11/18/2019 20:00:00,322,Cruzeiro - MG,Avaí - SC,Assistente de Árbitro de Vídeo 1,Jefferson Ferreira de Moraes,AB,GO
33,Mineirão - Belo Horizonte - MG,11/18/2019 20:00:00,322,Cruzeiro - MG,Avaí - SC,Assistente de Árbitro de Vídeo 2,Leone Carvalho Rocha,AB,GO
33,Mineirão - Belo Horizonte - MG,11/18/2019 20:00:00,322,Cruzeiro - MG,Avaí - SC,Observador de VAR,Gilberto Corrale,CBF,SP
34,Maracanã - Rio de Janeiro - RJ,11/13/2019 21:30:00,336,Flamengo - RJ,Vasco da Gama - RJ,Árbitro,Wilton Pereira Sampaio,FIFA,GO
34,Maracanã - Rio de Janeiro - RJ,11/13/2019 21:30:00,336,Flamengo - RJ,Vasco da Gama - RJ,Árbitro Assistente 1,Fabricio Vilarinho da Silva,FIFA,GO
34,Maracanã - Rio de Janeiro - RJ,11/13/2019 21:30:00,336,Flamengo - RJ,Vasco da Gama - RJ,Árbitro Assistente 2,Bruno Raphael Pires,FIFA,GO
34,Maracanã - Rio de Janeiro - RJ,11/13/2019 21:30:00,336,Flamengo - RJ,Vasco da Gama - RJ,Quarto Árbitro,Pathrice Wallace Corrêa Maia,AB,RJ
34,Maracanã - Rio de Janeiro - RJ,11/13/2019 21:30:00,336,Flamengo - RJ,Vasco da Gama - RJ,Árbitro de Vídeo,Bruno Arleu de Araujo,AB,RJ
34,Maracanã - Rio de Janeiro - RJ,11/13/2019 21:30:00,336,Flamengo - RJ,Vasco da Gama - RJ,Assistente de Árbitro de Vídeo 1,Carlos Eduardo Nunes Braga,AB,RJ
34,Maracanã - Rio de Janeiro - RJ,11/13/2019 21:30:00,336,Flamengo - RJ,Vasco da Gama - RJ,Assistente de Árbitro de Vídeo 2,Diogo Carvalho Silva,AB,RJ
34,Maracanã - Rio de Janeiro - RJ,11/13/2019 21:30:00,336,Flamengo - RJ,Vasco da Gama - RJ,Observador de VAR,Alicio Pena Junior,CBF,BR
34,Vila Belmiro - Santos - SP,11/23/2019 21:00:00,335,Santos - SP,Cruzeiro - MG,Árbitro,Leandro Pedro Vuaden,MTR,RS
34,Vila Belmiro - Santos - SP,11/23/2019 21:00:00,335,Santos - SP,Cruzeiro - MG,Árbitro Assistente 1,Jose Eduardo Calza,AB,RS
34,Vila Belmiro - Santos - SP,11/23/2019 21:00:00,335,Santos - SP,Cruzeiro - MG,Árbitro Assistente 2,Lucio Beiersdorf Flor,AB,RS
34,Vila Belmiro - Santos - SP,11/23/2019 21:00:00,335,Santos - SP,Cruzeiro - MG,Quarto Árbitro,Adriano de Assis Miranda,CD,SP
34,Vila Belmiro - Santos - SP,11/23/2019 21:00:00,335,Santos - SP,Cruzeiro - MG,Analista de Campo,Carlos Donizeti Pianosqui,CBF,SP
34,Vila Belmiro - Santos - SP,11/23/2019 21:00:00,335,Santos - SP,Cruzeiro - MG,Árbitro de Vídeo,Daniel Nobre Bins,AB,RS
34,Vila Belmiro - Santos - SP,11/23/2019 21:00:00,335,Santos - SP,Cruzeiro - MG,Assistente de Árbitro de Vídeo 1,Vinicius Gomes do Amaral,AB,RS
34,Vila Belmiro - Santos - SP,11/23/2019 21:00:00,335,Santos - SP,Cruzeiro - MG,Assistente de Árbitro de Vídeo 2,Andre da Silva Bitencourt,AB,RS
34,Vila Belmiro - Santos - SP,11/23/2019 21:00:00,335,Santos - SP,Cruzeiro - MG,Observador de VAR,Alicio Pena Junior,CBF,BR
34,Serra Dourada - Goiania - GO,11/24/2019 16:00:00,339,Goiás - GO,Bahia - BA,Árbitro,Ricardo Marques Ribeiro,FIFA,MG
34,Serra Dourada - Goiania - GO,11/24/2019 16:00:00,339,Goiás - GO,Bahia - BA,Árbitro Assistente 1,Guilherme Dias Camilo,FIFA,MG
34,Serra Dourada - Goiania - GO,11/24/2019 16:00:00,339,Goiás - GO,Bahia - BA,Árbitro Assistente 2,Felipe Alan Costa de Oliveira,AB,MG
34,Serra Dourada - Goiania - GO,11/24/2019 16:00:00,339,Goiás - GO,Bahia - BA,Quarto Árbitro,Eduardo Tomaz de Aquino Valadao,AB,GO
34,Serra Dourada - Goiania - GO,11/24/2019 16:00:00,339,Goiás - GO,Bahia - BA,Árbitro de Vídeo,Emerson de Almeida Ferreira,AB,MG
34,Serra Dourada - Goiania - GO,11/24/2019 16:00:00,339,Goiás - GO,Bahia - BA,Assistente de Árbitro de Vídeo 1,Wanderson Alves de Sousa,AB,MG
34,Serra Dourada - Goiania - GO,11/24/2019 16:00:00,339,Goiás - GO,Bahia - BA,Assistente de Árbitro de Vídeo 2,Sidmar dos Santos Meurer,AB,MG
34,Serra Dourada - Goiania - GO,11/24/2019 16:00:00,339,Goiás - GO,Bahia - BA,Observador de VAR,Sergio Cristiano Nascimento,CBF,BR
34,Mineirão - Belo Horizonte - MG,11/24/2019 16:00:00,332,Atlético - MG,Athletico Paranaense - PR,Árbitro,Edina Alves Batista,FIFA,SP
34,Mineirão - Belo Horizonte - MG,11/24/2019 16:00:00,332,Atlético - MG,Athletico Paranaense - PR,Árbitro Assistente 1,Emerson Augusto de Carvalho,FIFA,SP
34,Mineirão - Belo Horizonte - MG,11/24/2019 16:00:00,332,Atlético - MG,Athletico Paranaense - PR,Árbitro Assistente 2,Bruno Salgado Rizo,AB,SP
34,Mineirão - Belo Horizonte - MG,11/24/2019 16:00:00,332,Atlético - MG,Athletico Paranaense - PR,Quarto Árbitro,Ronei Candido Alves,AB,MG
34,Mineirão - Belo Horizonte - MG,11/24/2019 16:00:00,332,Atlético - MG,Athletico Paranaense - PR,Analista de Campo,Marcio Eustaquio Sousa Santiago,CBF,MG
34,Mineirão - Belo Horizonte - MG,11/24/2019 16:00:00,332,Atlético - MG,Athletico Paranaense - PR,Árbitro de Vídeo,Rodrigo Guarizo Ferreira do Amaral,AB,SP
34,Mineirão - Belo Horizonte - MG,11/24/2019 16:00:00,332,Atlético - MG,Athletico Paranaense - PR,Assistente de Árbitro de Vídeo 1,Thiago Luis Scarascati,CD,SP
34,Mineirão - Belo Horizonte - MG,11/24/2019 16:00:00,332,Atlético - MG,Athletico Paranaense - PR,Assistente de Árbitro de Vídeo 2,Daniel Luis Marques,AB,SP
34,Mineirão - Belo Horizonte - MG,11/24/2019 16:00:00,332,Atlético - MG,Athletico Paranaense - PR,Observador de VAR,Nilson de Souza Monção,CBF,BR
34,Allianz Parque - Sao Paulo - SP,11/24/2019 16:00:00,334,Palmeiras - SP,Grêmio - RS,Árbitro,Wilton Pereira Sampaio,FIFA,GO
34,Allianz Parque - Sao Paulo - SP,11/24/2019 16:00:00,334,Palmeiras - SP,Grêmio - RS,Árbitro Assistente 1,Fabricio Vilarinho da Silva,FIFA,GO
34,Allianz Parque - Sao Paulo - SP,11/24/2019 16:00:00,334,Palmeiras - SP,Grêmio - RS,Árbitro Assistente 2,Bruno Raphael Pires,FIFA,GO
34,Allianz Parque - Sao Paulo - SP,11/24/2019 16:00:00,334,Palmeiras - SP,Grêmio - RS,Quarto Árbitro,Ilbert Estevam da Silva,CD,SP
34,Allianz Parque - Sao Paulo - SP,11/24/2019 16:00:00,334,Palmeiras - SP,Grêmio - RS,Árbitro de Vídeo,Wagner Reway,FIFA,PB
34,Allianz Parque - Sao Paulo - SP,11/24/2019 16:00:00,334,Palmeiras - SP,Grêmio - RS,Assistente de Árbitro de Vídeo 1,Pablo Ramon Goncalves Pinheiro,AB,RN
34,Allianz Parque - Sao Paulo - SP,11/24/2019 16:00:00,334,Palmeiras - SP,Grêmio - RS,Assistente de Árbitro de Vídeo 2,Oberto da Silva Santos,AB,PB
34,Allianz Parque - Sao Paulo - SP,11/24/2019 16:00:00,334,Palmeiras - SP,Grêmio - RS,Observador de VAR,Sergio Correa da Silva,CBF,BR
34,Nilton Santos - Rio de Janeiro - RJ,11/24/2019 18:00:00,337,Botafogo - RJ,Corinthians - SP,Árbitro,Andre Luiz de Freitas Castro,MTR,GO
34,Nilton Santos - Rio de Janeiro - RJ,11/24/2019 18:00:00,337,Botafogo - RJ,Corinthians - SP,Árbitro Assistente 1,Leone Carvalho Rocha,AB,GO
34,Nilton Santos - Rio de Janeiro - RJ,11/24/2019 18:00:00,337,Botafogo - RJ,Corinthians - SP,Árbitro Assistente 2,Cristhian Passos Sorence,AB,GO
34,Nilton Santos - Rio de Janeiro - RJ,11/24/2019 18:00:00,337,Botafogo - RJ,Corinthians - SP,Quarto Árbitro,Daniel Victor Costa Silva,CD,RJ
34,Nilton Santos - Rio de Janeiro - RJ,11/24/2019 18:00:00,337,Botafogo - RJ,Corinthians - SP,Árbitro de Vídeo,Elmo Alves Resende Cunha,MTR,GO
34,Nilton Santos - Rio de Janeiro - RJ,11/24/2019 18:00:00,337,Botafogo - RJ,Corinthians - SP,Assistente de Árbitro de Vídeo 1,Jefferson Ferreira de Moraes,AB,GO
34,Nilton Santos - Rio de Janeiro - RJ,11/24/2019 18:00:00,337,Botafogo - RJ,Corinthians - SP,Assistente de Árbitro de Vídeo 2,Edson Antonio de Sousa,AB,GO
34,Nilton Santos - Rio de Janeiro - RJ,11/24/2019 18:00:00,337,Botafogo - RJ,Corinthians - SP,Observador de VAR,Cláudio Vinícius Cerdeira,CBF,BR
34,Ressacada - Florianopolis - SC,11/24/2019 19:00:00,338,Avaí - SC,Chapecoense - SC,Árbitro,Raphael Claus,FIFA,SP
34,Ressacada - Florianopolis - SC,11/24/2019 19:00:00,338,Avaí - SC,Chapecoense - SC,Árbitro Assistente 1,Danilo Ricardo Simon Manis,FIFA,SP
34,Ressacada - Florianopolis - SC,11/24/2019 19:00:00,338,Avaí - SC,Chapecoense - SC,Árbitro Assistente 2,Anderson José de Moraes Coelho,AB,SP
34,Ressacada - Florianopolis - SC,11/24/2019 19:00:00,338,Avaí - SC,Chapecoense - SC,Quarto Árbitro,Edson da Silva,CD,SC
34,Ressacada - Florianopolis - SC,11/24/2019 19:00:00,338,Avaí - SC,Chapecoense - SC,Analista de Campo,Cleidy Mary dos Santos Nunes Ribeiro,CBF,SC
34,Ressacada - Florianopolis - SC,11/24/2019 19:00:00,338,Avaí - SC,Chapecoense - SC,Árbitro de Vídeo,Jose Claudio Rocha Filho,AB,SP
34,Ressacada - Florianopolis - SC,11/24/2019 19:00:00,338,Avaí - SC,Chapecoense - SC,Assistente de Árbitro de Vídeo 1,Vinicius Furlan,AB,SP
34,Ressacada - Florianopolis - SC,11/24/2019 19:00:00,338,Avaí - SC,Chapecoense - SC,Assistente de Árbitro de Vídeo 2,Miguel Cataneo Ribeiro da Costa,AB,SP
34,Ressacada - Florianopolis - SC,11/24/2019 19:00:00,338,Avaí - SC,Chapecoense - SC,Observador de VAR,Marcos Andre Gomes da Penha,CBF,ES
34,Beira-Rio - Porto Alegre - RS,11/24/2019 19:00:00,331,Internacional - RS,Fortaleza - CE,Árbitro,José Mendonça da Silva Junior,AB,PR
34,Beira-Rio - Porto Alegre - RS,11/24/2019 19:00:00,331,Internacional - RS,Fortaleza - CE,Árbitro Assistente 1,Bruno Boschilia,FIFA,PR
34,Beira-Rio - Porto Alegre - RS,11/24/2019 19:00:00,331,Internacional - RS,Fortaleza - CE,Árbitro Assistente 2,Victor Hugo Imazu dos Santos,AB,PR
34,Beira-Rio - Porto Alegre - RS,11/24/2019 19:00:00,331,Internacional - RS,Fortaleza - CE,Quarto Árbitro,Roger Goulart,CD,RS
34,Beira-Rio - Porto Alegre - RS,11/24/2019 19:00:00,331,Internacional - RS,Fortaleza - CE,Árbitro de Vídeo,Igor Junio Benevenuto de Oliveira,AB,MG
34,Beira-Rio - Porto Alegre - RS,11/24/2019 19:00:00,331,Internacional - RS,Fortaleza - CE,Assistente de Árbitro de Vídeo 1,Marco Aurelio Augusto Fazekas Ferreira,AB,MG
34,Beira-Rio - Porto Alegre - RS,11/24/2019 19:00:00,331,Internacional - RS,Fortaleza - CE,Assistente de Árbitro de Vídeo 2,Frederico Soares Vilarinho,AB,MG
34,Beira-Rio - Porto Alegre - RS,11/24/2019 19:00:00,331,Internacional - RS,Fortaleza - CE,Observador de VAR,Claudio Jose de Oliveira Soares,CBF,RJ
34,Arena Castelão - Fortaleza - CE,11/24/2019 19:00:00,333,Ceará - CE,São Paulo - SP,Árbitro,Rafael Traci,AB,SC
34,Arena Castelão - Fortaleza - CE,11/24/2019 19:00:00,333,Ceará - CE,São Paulo - SP,Árbitro Assistente 1,Alex dos Santos,AB,SC
34,Arena Castelão - Fortaleza - CE,11/24/2019 19:00:00,333,Ceará - CE,São Paulo - SP,Árbitro Assistente 2,Éder Alexandre,AB,SC
34,Arena Castelão - Fortaleza - CE,11/24/2019 19:00:00,333,Ceará - CE,São Paulo - SP,Quarto Árbitro,Adriano Barros Carneiro,AB,CE
34,Arena Castelão - Fortaleza - CE,11/24/2019 19:00:00,333,Ceará - CE,São Paulo - SP,Analista de Campo,Francisco de Assis Almeida Filho,CBF,CE
34,Arena Castelão - Fortaleza - CE,11/24/2019 19:00:00,333,Ceará - CE,São Paulo - SP,Árbitro de Vídeo,Rodrigo Dalonso Ferreira,AB,SC
34,Arena Castelão - Fortaleza - CE,11/24/2019 19:00:00,333,Ceará - CE,São Paulo - SP,Assistente de Árbitro de Vídeo 1,Ramon Abatti Abel,AB,SC
34,Arena Castelão - Fortaleza - CE,11/24/2019 19:00:00,333,Ceará - CE,São Paulo - SP,Assistente de Árbitro de Vídeo 2,Johnny Barros de Oliveira,AB,SC
34,Arena Castelão - Fortaleza - CE,11/24/2019 19:00:00,333,Ceará - CE,São Paulo - SP,Observador de VAR,Emerson Luiz Sobral,CBF,PE
34,Rei Pelé - Maceio - AL,11/25/2019 20:00:00,340,Csa - AL,Fluminense - RJ,Árbitro,Luiz Flavio de Oliveira,FIFA,SP
34,Rei Pelé - Maceio - AL,11/25/2019 20:00:00,340,Csa - AL,Fluminense - RJ,Árbitro Assistente 1,Marcelo Carvalho Van Gasse,FIFA,SP
34,Rei Pelé - Maceio - AL,11/25/2019 20:00:00,340,Csa - AL,Fluminense - RJ,Árbitro Assistente 2,Neuza Ines Back,FIFA,SP
34,Rei Pelé - Maceio - AL,11/25/2019 20:00:00,340,Csa - AL,Fluminense - RJ,Quarto Árbitro,Rafael Carlos Salgueiro Lima,CD,AL
34,Rei Pelé - Maceio - AL,11/25/2019 20:00:00,340,Csa - AL,Fluminense - RJ,Analista de Campo,Flavio Feijo de Omena,CBF,AL
34,Rei Pelé - Maceio - AL,11/25/2019 20:00:00,340,Csa - AL,Fluminense - RJ,Árbitro de Vídeo,Marcio Henrique de Gois,CD,SP
34,Rei Pelé - Maceio - AL,11/25/2019 20:00:00,340,Csa - AL,Fluminense - RJ,Assistente de Árbitro de Vídeo 1,Lucas Canetto Bellote,AB,SP
34,Rei Pelé - Maceio - AL,11/25/2019 20:00:00,340,Csa - AL,Fluminense - RJ,Assistente de Árbitro de Vídeo 2,Fabio Rogerio Baesteiro,AB,SP
34,Rei Pelé - Maceio - AL,11/25/2019 20:00:00,340,Csa - AL,Fluminense - RJ,Observador de VAR,Marrubson Melo Freitas,CBF,DF
35,Arena Condá - Chapeco - SC,11/27/2019 19:30:00,348,Chapecoense - SC,Botafogo - RJ,Árbitro,Anderson Daronco,FIFA,RS
35,Arena Condá - Chapeco - SC,11/27/2019 19:30:00,348,Chapecoense - SC,Botafogo - RJ,Árbitro Assistente 1,Leirson Peng Martins,AB,RS
35,Arena Condá - Chapeco - SC,11/27/2019 19:30:00,348,Chapecoense - SC,Botafogo - RJ,Árbitro Assistente 2,Michael Stanislau,AB,RS
35,Arena Condá - Chapeco - SC,11/27/2019 19:30:00,348,Chapecoense - SC,Botafogo - RJ,Quarto Árbitro,Ramon Abatti Abel,AB,SC
35,Arena Condá - Chapeco - SC,11/27/2019 19:30:00,348,Chapecoense - SC,Botafogo - RJ,Analista de Campo,Marco Antônio Martins,CBF,SC
35,Arena Condá - Chapeco - SC,11/27/2019 19:30:00,348,Chapecoense - SC,Botafogo - RJ,Árbitro de Vídeo,Daniel Nobre Bins,AB,RS
35,Arena Condá - Chapeco - SC,11/27/2019 19:30:00,348,Chapecoense - SC,Botafogo - RJ,Assistente de Árbitro de Vídeo 1,Douglas Schwengber da Silva,AB,RS
35,Arena Condá - Chapeco - SC,11/27/2019 19:30:00,348,Chapecoense - SC,Botafogo - RJ,Assistente de Árbitro de Vídeo 2,Lucio Beiersdorf Flor,AB,RS
35,Arena Condá - Chapeco - SC,11/27/2019 19:30:00,348,Chapecoense - SC,Botafogo - RJ,Observador de VAR,Ednilson Corona,CBF,SP
35,Beira-Rio - Porto Alegre - RS,11/27/2019 19:30:00,341,Internacional - RS,Goiás - GO,Árbitro,Caio Max Augusto Vieira,AB,RN
35,Beira-Rio - Porto Alegre - RS,11/27/2019 19:30:00,341,Internacional - RS,Goiás - GO,Árbitro Assistente 1,Jean Marcio dos Santos,AB,RN
35,Beira-Rio - Porto Alegre - RS,11/27/2019 19:30:00,341,Internacional - RS,Goiás - GO,Árbitro Assistente 2,Fabiano da Silva Ramires,AB,ES
35,Beira-Rio - Porto Alegre - RS,11/27/2019 19:30:00,341,Internacional - RS,Goiás - GO,Quarto Árbitro,Eleno Gonzalez Todeschini,CD,RS
35,Beira-Rio - Porto Alegre - RS,11/27/2019 19:30:00,341,Internacional - RS,Goiás - GO,Analista de Campo,Francisco de Paula dos Santos Silva Neto,CBF,RS
35,Beira-Rio - Porto Alegre - RS,11/27/2019 19:30:00,341,Internacional - RS,Goiás - GO,Árbitro de Vídeo,Wagner Reway,FIFA,PB
35,Beira-Rio - Porto Alegre - RS,11/27/2019 19:30:00,341,Internacional - RS,Goiás - GO,Assistente de Árbitro de Vídeo 1,Pablo Ramon Goncalves Pinheiro,AB,RN
35,Beira-Rio - Porto Alegre - RS,11/27/2019 19:30:00,341,Internacional - RS,Goiás - GO,Assistente de Árbitro de Vídeo 2,Flavio Gomes Barroca,AB,RN
35,Beira-Rio - Porto Alegre - RS,11/27/2019 19:30:00,341,Internacional - RS,Goiás - GO,Observador de VAR,Raimundo Nonato Lopo de Abreu,CBF,DF
35,Arena Fonte Nova - Salvador - BA,11/27/2019 21:00:00,349,Bahia - BA,Atlético - MG,Árbitro,Thiago Duarte Peixoto,AB,SP
35,Arena Fonte Nova - Salvador - BA,11/27/2019 21:00:00,349,Bahia - BA,Atlético - MG,Árbitro Assistente 1,Daniel Luis Marques,AB,SP
35,Arena Fonte Nova - Salvador - BA,11/27/2019 21:00:00,349,Bahia - BA,Atlético - MG,Árbitro Assistente 2,Daniel Paulo Ziolli,AB,SP
35,Arena Fonte Nova - Salvador - BA,11/27/2019 21:00:00,349,Bahia - BA,Atlético - MG,Quarto Árbitro,Marielson Alves Silva,AB,BA
35,Arena Fonte Nova - Salvador - BA,11/27/2019 21:00:00,349,Bahia - BA,Atlético - MG,Árbitro de Vídeo,Jose Claudio Rocha Filho,AB,SP
35,Arena Fonte Nova - Salvador - BA,11/27/2019 21:00:00,349,Bahia - BA,Atlético - MG,Assistente de Árbitro de Vídeo 1,Marcelo Aparecido Ribeiro de Souza,AB,PB
35,Arena Fonte Nova - Salvador - BA,11/27/2019 21:00:00,349,Bahia - BA,Atlético - MG,Assistente de Árbitro de Vídeo 2,Herman Brumel Vani,AB,SP
35,Arena Fonte Nova - Salvador - BA,11/27/2019 21:00:00,349,Bahia - BA,Atlético - MG,Observador de VAR,Manoel Serapiao Filho,CBF,BA
35,Arena da Baixada - Curitiba - PR,11/27/2019 21:30:00,350,Athletico Paranaense - PR,Grêmio - RS,Árbitro,Bruno Arleu de Araujo,AB,RJ
35,Arena da Baixada - Curitiba - PR,11/27/2019 21:30:00,350,Athletico Paranaense - PR,Grêmio - RS,Árbitro Assistente 1,Luiz Claudio Regazone,AB,RJ
35,Arena da Baixada - Curitiba - PR,11/27/2019 21:30:00,350,Athletico Paranaense - PR,Grêmio - RS,Árbitro Assistente 2,Michael Correia,AB,RJ
35,Arena da Baixada - Curitiba - PR,11/27/2019 21:30:00,350,Athletico Paranaense - PR,Grêmio - RS,Quarto Árbitro,Lucas Paulo Torezin,CD,PR
35,Arena da Baixada - Curitiba - PR,11/27/2019 21:30:00,350,Athletico Paranaense - PR,Grêmio - RS,Analista de Campo,Anderson Carlos Gonçalves,CBF,PR
35,Arena da Baixada - Curitiba - PR,11/27/2019 21:30:00,350,Athletico Paranaense - PR,Grêmio - RS,Árbitro de Vídeo,Pathrice Wallace Corrêa Maia,AB,RJ
35,Arena da Baixada - Curitiba - PR,11/27/2019 21:30:00,350,Athletico Paranaense - PR,Grêmio - RS,Assistente de Árbitro de Vídeo 1,Joao Batista de Arruda,AB,RJ
35,Arena da Baixada - Curitiba - PR,11/27/2019 21:30:00,350,Athletico Paranaense - PR,Grêmio - RS,Assistente de Árbitro de Vídeo 2,Carlos Henrique Alves de Lima Filho,AB,RJ
35,Arena da Baixada - Curitiba - PR,11/27/2019 21:30:00,350,Athletico Paranaense - PR,Grêmio - RS,Observador de VAR,Jose Alexandre Barbosa Lima,CBF,BR
35,Arena Corinthians - Sao Paulo - SP,11/27/2019 21:30:00,344,Corinthians - SP,Avaí - SC,Árbitro,Wagner do Nascimento Magalhaes,FIFA,RJ
35,Arena Corinthians - Sao Paulo - SP,11/27/2019 21:30:00,344,Corinthians - SP,Avaí - SC,Árbitro Assistente 1,Rodrigo Figueiredo Henrique Correa,FIFA,RJ
35,Arena Corinthians - Sao Paulo - SP,11/27/2019 21:30:00,344,Corinthians - SP,Avaí - SC,Árbitro Assistente 2,Thiago Henrique Neto Correa Farinha,AB,RJ
35,Arena Corinthians - Sao Paulo - SP,11/27/2019 21:30:00,344,Corinthians - SP,Avaí - SC,Quarto Árbitro,Thiago Luis Scarascati,CD,SP
35,Arena Corinthians - Sao Paulo - SP,11/27/2019 21:30:00,344,Corinthians - SP,Avaí - SC,Analista de Campo,Roberto Perassi,CBF,SP
35,Arena Corinthians - Sao Paulo - SP,11/27/2019 21:30:00,344,Corinthians - SP,Avaí - SC,Árbitro de Vídeo,Rodolpho Toski Marques,FIFA,PR
35,Arena Corinthians - Sao Paulo - SP,11/27/2019 21:30:00,344,Corinthians - SP,Avaí - SC,Assistente de Árbitro de Vídeo 1,Ricardo Marques Ribeiro,FIFA,MG
35,Arena Corinthians - Sao Paulo - SP,11/27/2019 21:30:00,344,Corinthians - SP,Avaí - SC,Assistente de Árbitro de Vídeo 2,Jefferson Cleiton Piva da Silva,AB,PR
